category,code,shape_enc,shape_name,a,b,c,density,velocity_ms,velocity_cms,date,view,repeat,volume,surface_area,aspect_ratio,vol_surf_ratio
BSP,BSP-27,4,Box Shape Prism,2.8800000000000003,2.78,1.7966666666666669,1112.2827155715129,0.0444,4.44,2.12.23,MAK,THIRD,14.384832000000005,36.35106666666668,1.0355987055016185,0.3957087813439309
BSP,BSP-9,4,Box Shape Prism,4.87,4.846666666666667,2.333333333333333,1125.752165862433,0.0501,5.01,2.12.23,ANG,FIRST,55.07428888888888,92.55097777777776,1.0046070274358798,0.5950633385828359
BSP,BSP-9,4,Box Shape Prism,4.87,4.846666666666667,2.333333333333333,1125.752165862433,0.0584999999999999,5.85,2.12.23,ANG,SECOND,55.07428888888888,92.55097777777776,1.0046070274358798,0.5950633385828359
BSP,BSP-9,4,Box Shape Prism,4.87,4.846666666666667,2.333333333333333,1125.752165862433,0.0444,4.44,2.12.23,MAK,FIRST,55.07428888888888,92.55097777777776,1.0046070274358798,0.5950633385828359
BSP,BSP-9,4,Box Shape Prism,4.87,4.846666666666667,2.333333333333333,1125.752165862433,0.0496999999999999,4.97,2.12.23,MAK,SECOND,55.07428888888888,92.55097777777776,1.0046070274358798,0.5950633385828359
BSP,BSP-9,4,Box Shape Prism,4.87,4.846666666666667,2.333333333333333,1125.752165862433,0.048,4.8,2.12.23,MAK,THIRD,55.07428888888888,92.55097777777776,1.0046070274358798,0.5950633385828359
C,C-14,0,Cylinder,2.8266666666666667,2.9166666666666665,0.0,1389.9875477865692,0.0661,6.61,2.12.23,ANG,FIRST,18.303151510381067,38.45141856385715,0.9688106934765224,0.47600718501411343
C,C-14,0,Cylinder,2.8266666666666667,2.9166666666666665,0.0,1389.9875477865692,0.0625,6.25,2.12.23,ANG,SECOND,18.303151510381067,38.45141856385715,0.9688106934765224,0.47600718501411343
C,C-14,0,Cylinder,2.8266666666666667,2.9166666666666665,0.0,1389.9875477865692,0.0521999999999999,5.22,2.12.23,ANG,THIRD,18.303151510381067,38.45141856385715,0.9688106934765224,0.47600718501411343
C,C-14,0,Cylinder,2.8266666666666667,2.9166666666666665,0.0,1389.9875477865692,0.0426,4.26,2.12.23,MAK,THIRD,18.303151510381067,38.45141856385715,0.9688106934765224,0.47600718501411343
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.0635,6.35,2.12.23,ANG,FIRST,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.0626999999999999,6.27,2.12.23,ANG,SECOND,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.0605,6.05,2.12.23,ANG,THIRD,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.061,6.1,2.12.23,MAK,FIRST,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.0624,6.24,2.12.23,MAK,SECOND,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-19,0,Cylinder,4.79,2.853333333333333,0.0,1404.1639357964625,0.0576999999999999,5.77,2.12.23,MAK,THIRD,51.41779141563708,78.97812087479817,1.678150181011328,0.6510384248967924
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.0458,4.58,2.12.23,ANG,FIRST,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.0526,5.26,2.12.23,ANG,SECOND,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.0377,3.77,2.12.23,ANG,THIRD,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.0458,4.58,2.12.23,MAK,FIRST,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704
C,C-22,0,Cylinder,4.833333333333333,2.303333333333333,0.0,1408.665925060924,0.047,4.7,2.12.23,MAK,SECOND,42.26103889752984,71.67020040389512,2.0974974685375383,0.5896598399246704
C,C-23,0,Cylinder,2.81,0.9966666666666668,0.0,1563.7521690626409,0.0333,3.3300000000000005,2.12.23,MAK,FIRST,6.180910496542584,21.201613981403877,2.8165720013364512,0.29153018736988207
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,0.0572,5.72,2.12.23,ANG,FIRST,51.262687466582044,78.68808205970174,1.6552762654928763,0.6514669836238774
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,0.0603,6.03,2.12.23,ANG,SECOND,51.262687466582044,78.68808205970174,1.6552762654928763,0.6514669836238774
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,0.0458999999999999,4.59,2.12.23,ANG,THIRD,51.262687466582044,78.68808205970174,1.6552762654928763,0.6514669836238774
C,C-30,0,Cylinder,4.763333333333334,2.8766666666666665,0.0,1455.4758977433785,0.0630999999999999,6.309999999999999,2.12.23,MAK,THIRD,51.262687466582044,78.68808205970174,1.6552762654928763,0.6514669836238774
HC,HC-11,1,Half Cylinder,4.663333333333333,2.31,0.0,1138.4927130648057,0.0315,3.15,2.12.23,ANG,FIRST,19.7271699085955,34.00089005779543,2.017885475263234,0.5801956912028726
HC,HC-11,1,Half Cylinder,4.663333333333333,2.31,0.0,1138.4927130648057,0.0411,4.11,2.12.23,MAK,SECOND,19.7271699085955,34.00089005779543,2.017885475263234,0.5801956912028726
HC,HC-11,1,Half Cylinder,4.663333333333333,2.31,0.0,1138.4927130648057,0.0398,3.98,2.12.23,MAK,THIRD,19.7271699085955,34.00089005779543,2.017885475263234,0.5801956912028726
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,0.0455999999999999,4.56,2.12.23,ANG,FIRST,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,0.0287,2.87,2.12.23,ANG,SECOND,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,0.0438999999999999,4.39,2.12.23,ANG,THIRD,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,0.0388,3.88,2.12.23,MAK,SECOND,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951
HC,HC-15,1,Half Cylinder,3.763333333333333,1.8733333333333333,0.0,1111.9996023887884,0.0366,3.66,2.12.23,MAK,THIRD,10.41886284481094,22.197420312775503,2.0078250044460253,0.4693726882674951
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,0.0458,4.58,2.12.23,ANG,FIRST,9.659906157781817,21.1753816827464,2.046924071679292,0.45618569254185687
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,0.0486,4.86,2.12.23,ANG,SECOND,9.659906157781817,21.1753816827464,2.046924071679292,0.45618569254185687
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,0.0465,4.65,2.12.23,ANG,THIRD,9.659906157781817,21.1753816827464,2.046924071679292,0.45618569254185687
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,0.0395999999999999,3.96,2.12.23,MAK,FIRST,9.659906157781817,21.1753816827464,2.046924071679292,0.45618569254185687
HC,HC-21,1,Half Cylinder,3.693333333333334,1.8033333333333328,0.0,1128.311395460916,0.0403,4.03,2.12.23,MAK,SECOND,9.659906157781817,21.1753816827464,2.046924071679292,0.45618569254185687
HC,HC-26,1,Half Cylinder,2.6733333333333333,1.3,0.0,1108.7353552697994,0.035,3.5000000000000004,2.12.23,ANG,FIRST,3.648458957649223,11.072054615386667,2.054829618242378,0.32951959544879905
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.0373,3.73,2.12.23,ANG,FIRST,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.036,3.6000000000000005,2.12.23,ANG,SECOND,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.0388,3.88,2.12.23,ANG,THIRD,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.0311,3.11,2.12.23,MAK,FIRST,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.0314,3.140000000000001,2.12.23,MAK,SECOND,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-12,3,Wedge Shape Prism,3.4433333333333334,3.5066666666666664,2.856666666666667,1235.021809151558,0.0426999999999999,4.27,2.12.23,MAK,THIRD,17.246585407407405,63.85691111111111,0.9816592226551364,0.2700775065660822
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,0.0436,4.36,2.12.23,ANG,FIRST,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,0.0418,4.18,2.12.23,ANG,SECOND,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,0.0426,4.26,2.12.23,ANG,THIRD,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288
WSP,WSP-21,3,Wedge Shape Prism,4.343333333333333,1.6133333333333333,2.85,1241.8304580952322,0.0333,3.3300000000000005,2.12.23,MAK,THIRD,9.985323333333332,47.96748888888888,2.690481106752013,0.2081642254035288
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,0.0308,3.08,2.12.23,ANG,FIRST,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,0.0329,3.29,2.12.23,ANG,SECOND,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089
WSP,WSP-28,3,Wedge Shape Prism,3.27,1.663333333333333,2.353333333333333,1203.1293237460072,0.0336,3.36,2.12.23,ANG,THIRD,6.4000076666666645,34.09775555555555,1.964750650911276,0.1876903588531089
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,0.0331,3.31,2.12.23,ANG,FIRST,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,0.0356,3.56,2.12.23,ANG,SECOND,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,0.0355,3.55,2.12.23,ANG,THIRD,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552
WSP,WSP-30,3,Wedge Shape Prism,2.4633333333333334,2.4633333333333334,2.3666666666666667,1281.2562104368624,0.0243,2.43,2.12.23,MAK,THIRD,7.180479814814816,35.455577777777776,0.9995942107398892,0.2025147452136552
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,0.0467999999999999,4.68,2.12.23,ANG,FIRST,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,0.0469,4.69,2.12.23,ANG,SECOND,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,0.0385,3.85,2.12.23,ANG,THIRD,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246
WSP,WSP-9,3,Wedge Shape Prism,3.4333333333333336,3.51,2.3633333333333333,1242.9341184994198,0.0321,3.2099999999999995,2.12.23,MAK,THIRD,14.240265,56.92082222222222,0.9778790468052788,0.2501723318766246
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0641,6.41,20.11.2024,ANG,FIRST,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0623,6.23,20.11.2024,ANG,SECOND,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0688,6.88,20.11.2024,ANG,THIRD,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0574,5.74,20.11.2024,MAK,FIRST,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0565,5.65,20.11.2024,MAK,SECOND,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-12,0,Cylinder,2.966666666666667,3.16,0.0,1343.5231573638075,0.0622,6.22,20.11.2024,MAK,THIRD,21.843109747974395,43.27613693490021,0.9385215649056208,0.5047379755922469
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,0.0681,6.81,20.11.2024,ANG,FIRST,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,0.0709,7.090000000000001,20.11.2024,ANG,SECOND,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,0.0697,6.97,20.11.2024,ANG,THIRD,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,0.0650999999999999,6.509999999999999,20.11.2024,MAK,FIRST,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676
PLA C,C-13,0,Cylinder,5.01,5.166666666666667,0.0,1322.6323882222914,0.0444,4.44,20.11.2024,MAK,SECOND,101.85345761231017,120.74727072035638,0.9694897761723535,0.8435259613295676
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,0.0619,6.19,20.11.2024,ANG,SECOND,71.65136341434423,96.18286105596496,1.284002449050993,0.7449493873201918
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,0.067,6.7,20.11.2024,MAK,FIRST,71.65136341434423,96.18286105596496,1.284002449050993,0.7449493873201918
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,0.0596999999999999,5.97,20.11.2024,MAK,SECOND,71.65136341434423,96.18286105596496,1.284002449050993,0.7449493873201918
PLA C,C-2,0,Cylinder,4.8933333333333335,3.81,0.0,1330.2245463661332,0.0605,6.05,20.11.2024,MAK,THIRD,71.65136341434423,96.18286105596496,1.284002449050993,0.7449493873201918
PLA C,C-29,0,Cylinder,3.1,1.1266666666666667,0.0,1277.0251457480535,0.0414,4.14,20.11.2024,ANG,THIRD,8.503715354614414,26.067888641936907,2.74903931421815,0.32621419676214203
PLA C,C-29,0,Cylinder,3.1,1.1266666666666667,0.0,1277.0251457480535,0.0393,3.93,20.11.2024,MAK,SECOND,8.503715354614414,26.067888641936907,2.74903931421815,0.32621419676214203
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.0637,6.370000000000001,20.11.2024,ANG,FIRST,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.0742999999999999,7.429999999999999,20.11.2024,ANG,SECOND,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.0616,6.16,20.11.2024,ANG,THIRD,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.0668,6.68,20.11.2024,MAK,FIRST,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.065,6.5,20.11.2024,MAK,SECOND,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA C,C-7,0,Cylinder,3.06,3.18,0.0,1382.896326542447,0.0579,5.79,20.11.2024,MAK,THIRD,23.386210492066944,45.27851827912826,0.9619616472807292,0.5164968152866242
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.0451,4.51,20.11.2024,ANG,FIRST,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.0469,4.69,20.11.2024,ANG,SECOND,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.045,4.5,20.11.2024,ANG,THIRD,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.0409,4.09,20.11.2024,MAK,FIRST,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.0409,4.09,20.11.2024,MAK,SECOND,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-4,1,Half Cylinder,2.806666666666666,2.533333333333333,0.0,1186.2300390594169,0.0409999999999999,4.1,20.11.2024,MAK,THIRD,7.8367121828024136,17.35558898841665,1.1074575825332105,0.45153824442562795
PLA HC,HC-6,1,Half Cylinder,4.723333333333334,3.7433333333333336,0.0,1192.252481427715,0.0493,4.93,20.11.2024,ANG,FIRST,32.79559981209944,45.2954043396413,1.261461764444049,0.724038129038129
PLA HC,HC-6,1,Half Cylinder,4.723333333333334,3.7433333333333336,0.0,1192.252481427715,0.0472,4.72,20.11.2024,MAK,FIRST,32.79559981209944,45.2954043396413,1.261461764444049,0.724038129038129
ABS C,C-1,0,Cylinder,5.44,5.293333333333333,0.0,1175.7719647634667,0.0554,5.54,23.10.2024,ANG,FIRST,123.0316714408338,136.9499824713682,1.0275136938865457,0.898369384359401
ABS C,C-1,0,Cylinder,5.44,5.293333333333333,0.0,1175.7719647634667,0.037,3.7000000000000006,23.10.2024,MAK,SECOND,123.0316714408338,136.9499824713682,1.0275136938865457,0.898369384359401
ABS C,C-10,0,Cylinder,3.3433333333333333,3.16,0.0,1193.9853891589855,0.0314,3.140000000000001,23.10.2024,ANG,FIRST,27.7419075804191,50.74888630036156,1.0576821680902668,0.5466505691617798
ABS C,C-10,0,Cylinder,3.3433333333333333,3.16,0.0,1193.9853891589855,0.0346,3.46,23.10.2024,ANG,THIRD,27.7419075804191,50.74888630036156,1.0576821680902668,0.5466505691617798
ABS C,C-10,0,Cylinder,3.3433333333333333,3.16,0.0,1193.9853891589855,0.0199,1.99,23.10.2024,MAK,SECOND,27.7419075804191,50.74888630036156,1.0576821680902668,0.5466505691617798
ABS C,C-10,0,Cylinder,3.3433333333333333,3.16,0.0,1193.9853891589855,0.0294,2.94,23.10.2024,MAK,THIRD,27.7419075804191,50.74888630036156,1.0576821680902668,0.5466505691617798
ABS C,C-11,0,Cylinder,5.489999999999999,3.27,0.0,1100.001055228801,0.0361,3.61,23.10.2024,ANG,FIRST,77.40737193369245,103.74277216427087,1.6783858147355548,0.7461471321695762
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0346,3.46,23.10.2024,ANG,FIRST,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0378,3.78,23.10.2024,ANG,SECOND,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0373,3.73,23.10.2024,ANG,THIRD,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0294,2.94,23.10.2024,MAK,FIRST,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0615,6.15,23.10.2024,MAK,SECOND,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-16,0,Cylinder,5.460000000000001,3.266666666666666,0.0,1119.9705245307755,0.0336,3.36,23.10.2024,MAK,THIRD,76.48565456726861,102.8613983453063,1.670917066204224,0.743579766536965
ABS C,C-4,0,Cylinder,5.396666666666666,5.239999999999999,0.0,1165.029569507883,0.0355,3.55,23.10.2024,ANG,FIRST,119.8594709481517,134.58752224916114,1.0297017108694269,0.8905689691370982
ABS C,C-4,0,Cylinder,5.396666666666666,5.239999999999999,0.0,1165.029569507883,0.0377,3.77,23.10.2024,MAK,FIRST,119.8594709481517,134.58752224916114,1.0297017108694269,0.8905689691370982
ABS CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0426999999999999,4.27,23.10.2024,ANG,FIRST,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
ABS CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0391,3.91,23.10.2024,ANG,SECOND,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
ABS CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0418,4.18,23.10.2024,ANG,THIRD,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
ABS CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0369,3.69,23.10.2024,MAK,FIRST,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
ABS CUBE,CUBE-1,2,Cube,5.2,5.113333333333333,5.13,1035.8988434882212,0.0283999999999999,2.84,23.10.2024,MAK,SECOND,136.40328,158.99346666666668,1.016750309587434,0.8579121202121498
ABS CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0338,3.38,23.10.2024,ANG,FIRST,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
ABS CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0323,3.2300000000000004,23.10.2024,ANG,SECOND,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
ABS CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0362,3.62,23.10.2024,ANG,THIRD,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
ABS CUBE,CUBE-2,2,Cube,5.063333333333333,5.043333333333333,5.180000000000001,1028.9023828473678,0.0271,2.71,23.10.2024,MAK,SECOND,132.27688288888888,155.7772222222222,1.0037666027886076,0.8491359125936873
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0392,3.92,23.10.2024,ANG,FIRST,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0389,3.890000000000001,23.10.2024,ANG,SECOND,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0351,3.51,23.10.2024,ANG,THIRD,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0335,3.35,23.10.2024,MAK,FIRST,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0341,3.41,23.10.2024,MAK,SECOND,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-4,2,Cube,5.05,5.04,5.193333333333334,1028.894380360464,0.0311,3.11,23.10.2024,MAK,THIRD,132.18072,155.70546666666667,1.0017853600476094,0.8489096363799064
ABS CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.035,3.5000000000000004,23.10.2024,ANG,FIRST,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
ABS CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0334,3.34,23.10.2024,ANG,SECOND,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
ABS CUBE,CUBE-7,2,Cube,2.983333333333334,2.9633333333333334,3.1466666666666665,1089.2049392415097,0.0288,2.88,23.10.2024,MAK,SECOND,27.818456296296297,55.10557777777778,1.00640953558979,0.504811901194023
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0449,4.49,23.10.2024,ANG,FIRST,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0466,4.66,23.10.2024,ANG,SECOND,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0385999999999999,3.86,23.10.2024,ANG,THIRD,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0379,3.790000000000001,23.10.2024,MAK,FIRST,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0368,3.68,23.10.2024,MAK,SECOND,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
ABS CUBE,CUBE-8,2,Cube,5.206666666666666,5.156666666666666,5.052333333333333,1093.989292299615,0.0333,3.3300000000000005,23.10.2024,MAK,THIRD,135.6503222148148,158.41611777777774,1.0095004200866025,0.8562857607667155
