date,view,repeat,category,code,velocity_ms,category_norm,material,a,b,c,density,d_eq,volume,surface_area,sphericity,L,I,S,aspect_ratio,CSF,delta_rho,cat_enc,mat_enc,view_enc
06.11.2024,MAK,FIRST,ABS C,C-13,0.0296,ABS C,ABS,5.493333333333333,3.28,5.493333333333333,1113.5798390396526,4.625747431296171,98.97961244444443,132.42595555555556,0.7814025816839396,5.493333333333333,5.493333333333333,3.28,1.6747967479674797,0.5970873786407767,113.5798390396526,0,0,1
06.11.2024,MAK,FIRST,ABS C,C-14,0.035,ABS C,ABS,5.396666666666667,3.2533333333333334,5.396666666666667,1131.052140242979,4.5588984358901765,94.75011614814817,128.47664444444447,0.7823116060853519,5.396666666666667,5.396666666666667,3.2533333333333334,1.6588114754098362,0.6028412600370598,131.05214024297902,0,0,1
06.11.2024,MAK,FIRST,ABS C,C-17,0.0345,ABS C,ABS,5.433333333333334,5.316666666666667,5.433333333333334,1131.5340601175835,5.3941627299040436,156.95390740740746,174.59111111111113,0.8059536818964268,5.433333333333334,5.433333333333334,5.316666666666667,1.0219435736677116,0.9785276073619633,131.53406011758352,0,0,1
06.11.2024,MAK,FIRST,ABS C,C-7,0.0348,ABS C,ABS,5.443333333333334,5.36,5.443333333333334,1164.0331017352394,5.415412585203298,158.81614488888894,175.96482222222227,0.8059746256883062,5.443333333333334,5.443333333333334,5.36,1.015547263681592,0.9846907532149417,164.03310173523937,0,0,1
06.11.2024,MAK,FIRST,ABS C,C-8,0.0392,ABS C,ABS,5.296666666666667,5.336666666666666,5.296666666666667,1184.9343500495427,5.309966576026996,149.71846374074073,169.17553333333333,0.8059909121145616,5.336666666666666,5.296666666666667,5.296666666666667,1.0075519194461924,0.996245293375152,184.93435004954267,0,0,1
06.11.2024,MAK,SECOND,ABS C,C-17,0.0424,ABS C,ABS,5.433333333333334,5.316666666666667,5.433333333333334,1131.5340601175835,5.3941627299040436,156.95390740740746,174.59111111111113,0.8059536818964268,5.433333333333334,5.433333333333334,5.316666666666667,1.0219435736677116,0.9785276073619633,131.53406011758352,0,0,1
06.11.2024,MAK,SECOND,ABS C,C-8,0.042,ABS C,ABS,5.296666666666667,5.336666666666666,5.296666666666667,1184.9343500495427,5.309966576026996,149.71846374074073,169.17553333333333,0.8059909121145616,5.336666666666666,5.296666666666667,5.296666666666667,1.0075519194461924,0.996245293375152,184.93435004954267,0,0,1
06.11.23,ANG,FIRST,BSP,BSP-26,0.0429,BSP,Plexiglass,4.813333333333333,4.766666666666667,1.03,1269.4725332220964,2.8696745664994405,23.631862222222217,65.6219111111111,0.6068768170520206,4.813333333333333,4.766666666666667,1.03,4.673139158576051,0.21503386654278298,269.47253322209644,2,5,0
06.11.23,ANG,FIRST,BSP,BSP-3,0.0576,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,0
06.11.23,ANG,FIRST,HC,HC-4,0.0375,HC,Plexiglass,4.766666666666667,2.2733333333333334,2.893333333333333,1161.4483538349298,3.1532528072700012,31.35280296296296,62.410577777777775,0.7704483038845542,4.766666666666667,2.893333333333333,2.2733333333333334,2.096774193548387,0.6121480823504022,161.44835383492978,4,5,0
06.11.23,ANG,FIRST,WSP,WSP-4,0.0381,WSP,Plexiglass,3.5500000000000003,3.48,2.83,1235.6500131173404,3.2698764554133817,34.96182,64.49780000000001,0.8016815920794711,3.5500000000000003,3.48,2.83,1.254416961130742,0.8051608265515919,235.65001311734045,12,5,0
06.11.23,ANG,SECOND,BSP,BSP-3,0.0611,BSP,Plexiglass,4.81,3.8200000000000003,2.883333333333333,1132.5254190611454,3.7557882363970245,52.97894333333332,86.51473333333333,0.7884901015238552,4.81,3.8200000000000003,2.883333333333333,1.6682080924855494,0.6726523024567648,132.52541906114539,2,5,0
06.11.23,ANG,SECOND,C,C-4,0.0661,C,Plexiglass,4.773333333333333,2.8466666666666662,4.773333333333333,1438.507238489608,4.01784687115599,64.86047762962963,99.92177777777778,0.7812872443281278,4.773333333333333,4.773333333333333,2.8466666666666662,1.6768149882903984,0.5963687150837987,438.50723848960797,3,5,0
